Time,Trace_vel,Backaz,MdCCM,Sigma_tau,datetime,airt_c_avg,nearest_met_time,met_time_difference_s,vel_corrected_5C,label,Pressure,Duration_seconds
19705.433101851853,0.3271598660145107,331.16240574428696,0.9793352776479174,0.0181334608246961,2023-12-14 10:23:40.000000,0.9,2025-05-06 10:15:00,420.0,0.32959806288215154,Glacier,2.0706660921265954,20.0
20332.30185185185,0.3302460143775619,333.856742359605,0.9497487133370568,0.0074322275205461,2025-09-01 07:14:40.000000,5.983,2023-05-17 23:15:00,-192.0,0.32966400124425144,Glacier,1.4267206873658393,20.0
19959.191342592592,0.3230075288456351,333.41865594891544,0.9511660533190356,0.0068857694926545,2024-08-24 04:35:32.000000,-9.07,2026-01-03 01:00:00,-336.0,0.3315006785589448,Glacier,0.3726955302514703,20.0
19913.272638888888,0.3264964664711727,331.12130053361443,0.6073975231260732,0.0058811915465356,2024-07-09 06:32:36.000000,-0.61,2025-11-18 21:30:00,348.0,0.3298396734296854,Glacier,0.20398341795453834,20.0
20325.07125,0.3286532655040512,329.2040823720143,0.3201346793145631,0.0075714028191194,2025-08-25 01:42:36.000000,4.336,2023-05-10 17:30:00,-252.0,0.3290462499706727,Glacier,0.049170870077147266,20.0
19991.66254629629,0.3268149978082495,327.41596060694803,0.5364730453321386,0.0051653207183977,2024-09-25 15:54:04.000000,2.982,2026-02-03 21:15:00,356.0,0.3280070220983242,Glacier,0.18522035233193324,20.0
20024.101944444446,0.3211672778679268,329.48582797818074,0.3740347475470164,0.0067202487412147,2024-10-28 02:26:48.000000,-8.58,2026-03-08 12:00:00,340.0,0.3293066676826675,Glacier,0.06348743467945077,20.0
19695.18875,0.3271675253326694,333.5190686626927,0.6422844668949114,0.0111995216976387,2023-12-04 04:31:48.000000,0.365,2025-04-27 13:30:00,-300.0,0.3299279790621339,Glacier,0.05785441867581331,20.0
19619.19125,0.3246734364592845,331.2129180705551,0.6962928153774106,0.0058647489295755,2023-09-19 04:35:24.000000,-1.1,2025-02-16 04:00:00,-132.0,0.3282932284100697,Glacier,0.0552674363371707,20.0
19987.92587962963,0.3289631510200831,326.51173244297104,0.4845565239838691,0.007674662942773,2024-09-21 22:13:16.000000,0.328,2026-01-31 02:00:00,60.0,0.3317611956325889,Glacier,0.0639538031449892,20.0
19605.058240740746,0.3266427993821502,329.1601078378331,0.9545317332642476,0.0082773402608085,2023-09-05 01:23:52.000000,-0.858,2025-02-03 04:00:00,-300.0,0.33013774469230883,Glacier,1.1015942017193503,20.0
19976.74180555556,0.3288082240365657,327.45989759443603,0.4304474502299952,0.0159860278312069,2024-09-10 17:48:12.000000,2.758,2026-01-19 14:45:00,140.0,0.33014145198505435,Glacier,0.06210638778140443,20.0
20240.5775,0.3184068587321015,326.39427381823947,0.9129960098259692,0.0214257139917579,2025-06-01 13:51:36.000000,-11.47,2023-02-09 23:15:00,-312.0,0.32827414644762737,Glacier,0.19739745031249192,20.0
19477.59972222221,0.3330236396336735,326.06340987094643,0.921253302875358,0.0276088069733091,2023-04-30 14:23:35.999999,11.34,2024-08-18 09:45:00,-436.0,0.32929193371357085,Glacier,0.12656830099993932,20.0
19288.335185185188,0.3262387339095405,331.0682526029144,0.7585582765021142,0.0056962840715926,2022-10-23 08:02:40.000000,-3.286,2024-02-11 19:00:00,-340.0,0.33120934246089495,Glacier,0.23445789735868816,20.0
19630.18305555556,0.3262387339095405,331.0682526029144,0.8964732028329719,0.0056962840715926,2023-09-30 04:23:36.000000,1.088,2025-02-26 20:30:00,108.0,0.328557389050715,Glacier,0.22869355046459466,20.0
19695.09125,0.3252251716947096,332.93735572824363,0.7007294993918538,0.0132491123790382,2023-12-04 02:11:24.000000,0.293,2025-04-27 11:15:00,-400.0,0.32801241272976006,Glacier,0.08704567728265752,20.0
19275.58550925926,0.3249065491284204,333.2834371952686,0.5580388940061786,0.0047326412787126,2022-10-10 14:03:08.000000,-4.095,2024-01-29 17:30:00,-264.0,0.3303523982799183,Glacier,0.17720672893449146,20.0
19712.792916666665,0.3292192041600953,333.0875923881,0.9734251464353212,0.0282032897223122,2023-12-21 19:01:48.000000,2.856,2025-05-10 12:00:00,292.0,0.3304954092578135,Glacier,0.2841912258729838,20.0
20317.688287037035,0.3256516671736289,328.97003804294224,0.6866873525529256,0.0085588459084818,2025-08-17 16:31:08.000000,-2.013,2023-05-02 08:00:00,-284.0,0.3298362960065372,Glacier,0.09523676760991354,20.0
20006.038425925926,0.3245882064070792,331.2347729812286,0.5859626452642389,0.0056162703358492,2024-10-10 00:55:20.000000,-6.713,2026-02-18 10:00:00,-88.0,0.3316461810916952,Glacier,0.028217646611437254,20.0
19737.402453703704,0.3296530711283956,332.9546295876727,0.9507457007313236,0.0193875944722418,2024-01-15 09:39:32.000000,1.937,2025-06-03 05:15:00,28.0,0.3314832778532382,Glacier,0.3266098234582323,20.0
19637.57787037037,0.3266027837690952,326.1531278291446,0.917554421510822,0.008547160407899,2023-10-07 13:52:08.000000,-1.333,2025-03-06 05:00:00,-200.0,0.3303855974246343,Glacier,0.5816149627080816,20.0
19647.8713425926,0.3233402480971594,330.31491508050726,0.7997984216983071,0.0064486197047436,2023-10-17 20:54:44.000001,-6.905,2025-03-16 04:15:00,-32.0,0.3304901871659948,Glacier,0.10196857434964243,20.0
19969.55476851852,0.3252151252173055,331.3797232283406,0.4201119510630772,0.0075351322136906,2024-09-03 13:18:52.000000,-4.857,2026-01-13 10:00:00,400.0,0.3311353889853354,Glacier,0.04408224700244487,20.0
20295.51310185185,0.3226045083822716,329.861769849446,0.8347493631445368,0.0110942950768333,2025-07-26 12:18:52.000000,-4.43,2023-04-07 22:30:00,-412.0,0.32821616677288756,Glacier,0.1979702632979289,20.0
19621.732731481483,0.3262387339095405,331.0682526029144,0.8938758101503874,0.0056962840715926,2023-09-21 17:35:08.000000,1.709,2025-02-18 14:45:00,-412.0,0.3281860177028434,Glacier,0.17553539264136375,20.0
20234.291388888887,0.3257929993027178,333.90875804120435,0.8898989169254872,0.0200536461685961,2025-05-26 06:59:36.000000,-2.635,2023-02-03 15:00:00,-432.0,0.330358590268997,Glacier,0.20754430271012175,20.0
20007.812777777777,0.3224191941962052,329.41964263951303,0.3725091434001652,0.0073309992118709,2024-10-11 19:30:24.000000,-7.572,2026-02-20 04:30:00,328.0,0.3299623381224404,Glacier,0.18578965049721397,20.0
20011.401388888888,0.3250220846558718,333.17020679895245,0.4483666241025337,0.0050222373996639,2024-10-15 09:38:00.000000,-2.368,2026-02-23 19:15:00,-332.0,0.3294143452774194,Glacier,0.026544721324491538,20.0
19911.53421296296,0.3271013918139451,333.5970287533952,0.6906617150802535,0.0083295870685279,2024-07-07 12:49:16.000000,-0.543,2025-11-17 03:00:00,124.0,0.33041018221536583,Glacier,0.11117524684614216,20.0
19990.05208333333,0.3279170969613976,332.4849269400549,0.8890696402979416,0.0058449099792134,2024-09-24 01:15:00.000000,2.903,2026-02-02 05:15:00,0.0,0.32916022997088124,Glacier,0.3320552350447214,20.0
20012.21800925926,0.326311269433617,330.8731898790992,0.6157433087946682,0.0055268523799929,2024-10-16 05:13:56.000000,-3.349,2026-02-24 15:00:00,-420.0,0.331321659075039,Glacier,0.055842462207276095,20.0
20295.69032407408,0.3256996800397672,330.8758152624656,0.5038431103639521,0.0059361376626622,2025-07-26 16:34:04.000000,-4.691,2023-04-08 02:30:00,432.0,0.3315262185389993,Glacier,0.05741653048381885,20.0
20317.76004629629,0.3265060857943005,332.6343780106314,0.7085382928942148,0.0082907962569979,2025-08-17 18:14:28.000000,-2.075,2023-05-02 09:45:00,-28.0,0.3307395106357211,Glacier,0.05389901759871556,20.0
19618.66013888889,0.328481531937227,333.2165866838148,0.8424348208180642,0.0059845613903833,2023-09-18 15:50:36.000000,-0.324,2025-02-15 15:30:00,228.0,0.33167108518346144,Glacier,0.21719963724471014,20.0
19666.25212962963,0.3262387339095405,331.0682526029144,0.9522381774433138,0.0056962840715926,2023-11-05 06:03:04.000000,-2.841,2025-03-31 08:45:00,-280.0,0.3309366011401558,Glacier,0.7300390904202948,20.0
20285.35189814815,0.3256023378579278,331.0507167586445,0.4987978986765656,0.0058686803430484,2025-07-16 08:26:44.000000,-1.47,2023-03-28 15:30:00,200.0,0.329456600134077,Glacier,0.1499570122187527,20.0
19663.41675925925,0.3295907688842984,330.4489133636403,0.9076262096963444,0.0068195890905553,2023-11-02 10:00:07.999999,1.647,2025-03-29 14:45:00,24.000001,0.3315954617494139,Glacier,0.06594133750258369,20.0
19587.18078703704,0.3279476715791563,333.7915065717224,0.6428163777513518,0.0105483250673113,2023-08-18 04:20:20.000000,-1.559,2025-01-17 14:15:00,28.0,0.3318840619599593,Glacier,0.23238644423461796,20.0
19983.56685185185,0.3243105717206229,328.0927608089154,0.3427674079447453,0.0111815870058928,2024-09-17 13:36:16.000000,-3.081,2026-01-26 16:30:00,36.0,0.3291268170570835,Glacier,0.031663511017311186,20.0
20301.876898148148,0.3262387339107884,331.0682526029359,0.8817718735733113,0.0056962840714151,2025-08-01 21:02:44.000000,-2.241,2023-04-14 07:15:00,72.0,0.3305699244627883,Glacier,0.19501568518108098,20.0
20172.49050925926,0.3265123413253566,332.2285044324599,0.8754628724280978,0.0252151816492468,2025-03-25 11:46:20.000000,-2.963,2022-12-02 17:30:00,-56.0,0.3312889181605146,Glacier,0.10463680698461192,20.0
19921.276759259257,0.327806377020758,330.91174189386265,0.4468451264758656,0.007351557805146,2024-07-17 06:38:32.000000,0.528,2025-11-26 22:45:00,320.0,0.3304737635285759,Glacier,0.05773500369934874,20.0
19938.56986111111,0.3266027837690952,326.1531278291446,0.934966853702286,0.008547160407899,2024-08-03 13:40:36.000000,-3.653,2025-12-12 19:45:00,-12.0,0.331804633687415,Glacier,0.4268332515859222,20.0
20042.39106481481,0.3212955530363036,330.5132848312869,0.6466326606823667,0.0073398466412724,2024-11-15 09:23:08.000000,-7.365,2026-03-24 08:30:00,-260.0,0.3286843402645709,Glacier,0.5282362561758565,20.0
20304.318935185187,0.329125212888906,326.8202864579715,0.4047658409095213,0.0090851783940514,2025-08-04 07:39:16.000000,0.517,2023-04-16 17:45:00,-216.0,0.3318099991919747,Glacier,0.05776349138681578,20.0
20352.49009259259,0.3291037730120243,326.1647227267453,0.4543636476326091,0.0095741237312388,2025-09-21 11:45:44.000000,4.321,2023-06-06 21:15:00,404.0,0.32950620231204014,Glacier,0.04231400522054835,20.0
20246.33,0.3202062857832888,326.0306083620771,0.9539509781850382,0.0217149191238381,2025-06-07 07:55:12.000000,-8.14,2023-02-15 19:00:00,-308.0,0.32804864944768997,Glacier,0.45336123439272624,20.0
19629.0425,0.3266880673056534,328.9073365759937,0.7727681038120926,0.0074606477144967,2023-09-29 01:01:12.000000,-1.074,2025-02-25 17:30:00,68.0,0.3303145366109829,Glacier,0.014161776807038517,20.0
20247.88111111111,0.3259499687275876,331.2448241357365,0.944179373261107,0.0208671588972424,2025-06-08 21:08:48.000000,-4.904,2023-02-17 08:30:00,428.0,0.3319126834671769,Glacier,0.8610586351829076,20.0
19261.42402777778,0.3245922423327656,329.25551321282194,0.4110228013407486,0.0078211713634852,2022-09-26 10:10:36.000000,-1.339,2024-01-14 15:00:00,-180.0,0.32835539330552616,Glacier,0.038908574717225676,20.0
19556.46583333333,0.3266027837690952,326.1531278291446,0.902531239443091,0.008547160407899,2023-07-18 11:10:48.000000,2.125,2024-11-02 13:30:00,228.0,0.3283038899627233,Glacier,0.8813965438298198,20.0
19285.742175925927,0.3262387339095405,331.0682526029144,0.7037531174341006,0.0056962840715926,2022-10-20 17:48:44.000000,-1.042,2024-02-09 03:15:00,188.000001,0.3298408188843487,Glacier,0.20962206152667473,20.0
19909.717222222225,0.3266783687278922,328.82246226036136,0.9373570992622524,0.0090944144724103,2024-07-05 17:12:48.000000,-3.574,2025-11-15 07:30:00,-172.0,0.3318327895464765,Glacier,0.3440446746918829,20.0
20037.74166666667,0.3222682887138955,330.2029336421417,0.877665711556601,0.0070695771316661,2024-11-10 17:48:00.000000,-7.097,2026-03-21 05:45:00,-184.0,0.3295133579321203,Glacier,0.23455094032069038,20.0
19694.85439814815,0.3270134352728867,326.8290477874479,0.6390112018599131,0.0104925408195952,2023-12-03 20:30:20.000000,-0.037,2025-04-27 05:45:00,-444.0,0.33001519877582236,Glacier,0.0274010807497859,20.0
19666.425740740742,0.3290058689820178,331.83020785804445,0.7528932335445752,0.0088566217506159,2023-11-05 10:13:04.000000,1.64,2025-03-31 12:45:00,312.0,0.33101122027884966,Glacier,0.4746476123868669,20.0
20321.77185185185,0.3284333448181842,330.8464079399893,0.7747347830823926,0.0068553423778774,2025-08-21 18:31:28.000000,0.019,2023-05-06 09:45:00,-84.0,0.3314141667449431,Glacier,0.11012235113272076,20.0
19257.63129629629,0.3243188040701385,329.9177063288108,0.7837096670144326,0.0084638375566953,2022-09-22 15:09:04.000000,-6.292,2024-01-10 14:45:00,-40.0,0.3311094292149263,Glacier,0.12854994574170422,20.0
19981.697175925925,0.3251617553443593,332.2875775996441,0.6581487426854719,0.0067966202777405,2024-09-15 16:43:56.000000,-2.31,2026-01-24 18:30:00,-204.0,0.32952061458496273,Glacier,0.11383849146015274,20.0
19917.76407407407,0.3255409706445963,331.1546165901342,0.5235414285231489,0.0059703962689166,2024-07-13 18:20:16.000000,-3.895,2025-11-23 10:00:00,224.0,0.33087449982783335,Glacier,0.4262022789578884,20.0
19669.29203703704,0.3262387339095405,331.0682526029144,0.8343448549464223,0.0056962840715926,2023-11-08 07:00:32.000000,1.726,2025-04-03 07:30:00,356.0,0.32817586903841667,Glacier,1.1835649584859043,20.0
20301.05398148148,0.3278061882263934,330.667812486682,0.8068124575527852,0.0094695738602195,2025-08-01 01:17:44.000000,-0.931,2023-04-13 11:30:00,244.0,0.3313580019386607,Glacier,0.05256330768674615,20.0
19555.136944444443,0.328463511778426,331.10468205715785,0.6868492609277771,0.005933139157641,2023-07-17 03:17:12.000000,1.267,2024-11-01 06:00:00,-315.999999,0.33069007290855557,Glacier,0.15346863050242915,20.0
20010.857685185187,0.3273300862432063,327.0607347429123,0.4604739253510543,0.0047703614398624,2024-10-14 20:35:04.000000,1.339,2026-02-23 06:15:00,-196.0,0.32950574009964706,Glacier,0.021906715990753466,20.0
19996.525694444445,0.327781009412743,332.7376224615166,0.8908351174230703,0.0067716367566605,2024-09-30 12:37:00.000000,0.034,2026-02-08 18:00:00,440.0,0.3307468301157896,Glacier,0.41215703601174425,20.0
20280.294166666667,0.3262387339107884,331.0682526029359,0.8681859675655526,0.0056962840714151,2025-07-11 07:03:36.000000,-0.327,2023-03-23 14:15:00,-152.0,0.32940832069989784,Glacier,0.9682967994694338,20.0
19572.510648148145,0.3233926863494604,332.64350430329137,0.8956767367419751,0.0072285100240029,2023-08-03 12:15:20.000000,-4.654,2025-01-04 03:00:00,48.0,0.3291552724425524,Glacier,0.35656023347544596,20.0
19662.1374537037,0.3262387339095405,331.0682526029144,0.8799716027298988,0.0056962840715926,2023-11-01 03:17:56.000000,-2.362,2025-03-28 08:15:00,104.0,0.3306437728106637,Glacier,0.07683620657646834,20.0
20336.838703703703,0.3301701474580649,332.6471239429553,0.3139876633728186,0.005500661452222,2025-09-05 20:07:44.000000,3.011,2023-05-22 10:15:00,-320.0,0.3313570098432674,Glacier,0.05061849065630427,20.0
19990.77953703704,0.3262387339095405,331.0682526029144,0.9027155316259494,0.0056962840715926,2024-09-24 18:42:32.000000,1.658,2026-02-02 22:45:00,-380.0,0.3282164693462125,Glacier,0.6476019674351585,20.0
19260.76111111111,0.3262387339095405,331.0682526029144,0.874486570310543,0.0056962840715926,2022-09-25 18:16:00.000000,-4.061,2024-01-13 23:00:00,-424.0,0.3316859555621708,Glacier,0.6149762993694612,20.0
19736.37935185185,0.3306032277145491,330.4101095766275,0.9826838492105212,0.0264821586219758,2024-01-14 09:06:16.000000,3.713,2025-06-02 05:15:00,56.0,0.3313707427504742,Glacier,2.1383069343699335,20.0
19610.52662037037,0.3244953543001553,326.680042453078,0.9540160494329716,0.0076794841787737,2023-09-10 12:38:20.000000,-6.608,2025-02-08 15:45:00,440.0,0.3314859988449355,Glacier,1.256436539833686,20.0
