event_id_,datetime_min,datetime_max,datetime_count,Backaz_mean,Backaz_tolist,Trace_vel_mean,Trace_vel_tolist,MdCCM_mean,MdCCM_max,MdCCM_min,MdCCM_tolist,Sigma_tau_mean,Sigma_tau_max,Sigma_tau_min,Sigma_tau_tolist,airt_c_avg_median,vel_corrected_5C_mean,vel_corrected_5C_tolist,label_first,label_last,label_nunique,label_tolist
20231001_8,2023-10-01 23:46:24.000000,2023-10-01 23:46:36.000000,4,282.4238187325815,"[282.52428018696867, 282.52428018696867, 282.32335727819424, 282.32335727819424]",0.32187032667501836,"[0.3224239129718755, 0.3224239129718755, 0.3213167403781612, 0.3213167403781612]",0.48826816303084686,0.5179715195310511,0.4623296096005225,"[0.5017596622503169, 0.5179715195310511, 0.471011860741497, 0.4623296096005225]",0.0084973450987416,0.0088968868177859,0.0080978033796973,"[0.0088968868177859, 0.0088968868177859, 0.0080978033796973, 0.0080978033796973]",0.162,0.3247066049569925,"[0.3252650693822785, 0.3252650693822785, 0.3241481405317065, 0.3241481405317065]",Kite,Kite,1,"['Kite', 'Kite', 'Kite', 'Kite']"
20231002_1,2023-10-02 04:07:04.000000,2023-10-02 04:07:12.000000,3,279.54269678741485,"[280.696033871497, 279.40892727377314, 278.5231292169745]",0.32000694281345904,"[0.3220842218094917, 0.3193200171690533, 0.3186165894618321]",0.4459211772560823,0.4772751646635034,0.4148210671913036,"[0.4772751646635034, 0.44566729991344, 0.4148210671913036]",0.008495031362174266,0.0090596384549512,0.0074898651624548,"[0.0089355904691168, 0.0090596384549512, 0.0074898651624548]",0.783,0.322460673008851,"[0.3245538800411694, 0.3217684801968618, 0.3210596587885218]",Kite,Kite,1,"['Kite', 'Kite', 'Kite']"
20231002_10,2023-10-02 19:10:16.000000,2023-10-02 19:10:56.000000,10,282.04500619539897,"[281.32932869905017, 281.2016978962763, 281.5063866336667, 282.1920865578909, 282.33686160100524, 282.6433640630713, 282.3094356363225, 282.15255541638385, 282.0825364919141, 282.6958089584085]",0.329103992237863,"[0.3391426885210774, 0.3338055316125779, 0.3291933250832983, 0.3285222574679985, 0.3275304895479279, 0.3266457467173833, 0.3270786274599295, 0.3270745648598468, 0.3262016706098001, 0.3258450204987907]",0.43019487514692606,0.4748444488485623,0.3683739584970586,"[0.3773325543651016, 0.4360206957793537, 0.4714963003504158, 0.4748444488485623, 0.4716081020869384, 0.4551260201454464, 0.4271988570676904, 0.4312283454020356, 0.3887194689266574, 0.3683739584970586]",0.007548689415054979,0.0082181148926218,0.0064966247812006,"[0.0069941452214419, 0.0064966247812006, 0.0072758687140692, 0.0075704150701681, 0.0077006803535739, 0.0082181148926218, 0.0080310290664785, 0.0080284137643759, 0.007211320887435, 0.0079602813991849]",0.601,0.3317376971640752,"[0.3418567296464163, 0.336476861325192, 0.3318277449092401, 0.3311513069729296, 0.3301516022787136, 0.3292597791586368, 0.3296961240953921, 0.3296920289837322, 0.3288121492642271, 0.3284526450062719]",Kite,Kite,1,"['Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite']"
20231002_11,2023-10-02 19:15:04.000000,2023-10-02 19:16:52.000000,27,282.19142737083473,"[284.255023861662, 283.9857497523932, 283.79437243895524, 282.87489921199403, 282.256567125947, 281.645728661282, 281.4708325109124, 281.847085587484, 281.847085587484, 282.256567125947, 282.6889136000553, 282.256567125947, 282.256567125947, 282.0532921105204, 282.0532921105204, 282.0532921105204, 282.0532921105204, 281.645728661282, 281.4708325109124, 281.8766234761793, 281.4708325109124, 282.0532921105204, 281.4708325109124, 281.4708325109124, 282.0047569893906, 282.2784642548117, 281.77721531861226]",0.3252272295725071,"[0.3316284284226885, 0.3320218666875609, 0.3334583075876147, 0.3278072596539382, 0.3258276075979044, 0.3238346858432621, 0.3228241379684436, 0.3249018947596304, 0.3249018947596304, 0.3258276075979044, 0.3253273983971176, 0.3258276075979044, 0.3258276075979044, 0.3247624931987037, 0.3247624931987037, 0.3247624931987037, 0.3247624931987037, 0.3238346858432621, 0.3228241379684436, 0.3237532045827965, 0.3228241379684436, 0.3247624931987037, 0.3228241379684436, 0.3228241379684436, 0.3224148964775439, 0.3245098398679268, 0.3214972493473662]",0.6282736354570695,0.7230559125685105,0.4342672191779888,"[0.4342672191779888, 0.4627578535773854, 0.5879346932766165, 0.6412174767370623, 0.694554095030924, 0.7121175788619771, 0.7230559125685105, 0.7129028867648401, 0.7007914724027083, 0.7147329980845927, 0.7123530602955424, 0.7079709521599673, 0.714544396816974, 0.7051494097834474, 0.7060003812843229, 0.66978854116594, 0.6270941085901145, 0.6202962713698569, 0.6111179390889264, 0.5949931833484932, 0.6154667792562087, 0.6106706749716284, 0.5560825918254881, 0.5451375067311184, 0.5480758040215985, 0.5294565436903158, 0.5048578264583291]",0.0071743925849909115,0.0084966655741287,0.0039823247143239,"[0.0054738925003292, 0.0039823247143239, 0.0044402614446656, 0.0082291238104916, 0.0077566054422577, 0.0076399573093709, 0.0072751679869527, 0.0084966655741287, 0.0084966655741287, 0.0077566054422577, 0.0076448737824363, 0.0077566054422577, 0.0077566054422577, 0.0069665840341189, 0.0069665840341189, 0.0069665840341189, 0.0069665840341189, 0.0076399573093709, 0.0072751679869527, 0.0067120278381868, 0.0072751679869527, 0.0069665840341189, 0.0072751679869527, 0.0072751679869527, 0.00798343939296, 0.007132633820996, 0.0076015948489772]",0.601,0.32782991011381263,"[0.3342823355347528, 0.334678922349387, 0.3361268585869751, 0.3304305872797383, 0.3284350927559887, 0.3264262223408423, 0.3254075874024242, 0.3275019717594428, 0.3275019717594428, 0.3284350927559887, 0.3279308805547299, 0.3284350927559887, 0.3284350927559887, 0.3273614546162491, 0.3273614546162491, 0.3273614546162491, 0.3273614546162491, 0.3264262223408423, 0.3254075874024242, 0.326344089014154, 0.3254075874024242, 0.3273614546162491, 0.3254075874024242, 0.3254075874024242, 0.3249950708940346, 0.3271067793886323, 0.324070080152645]",Kite,Kite,1,"['Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite']"
20231002_12,2023-10-02 19:17:36.000000,2023-10-02 19:17:44.000000,3,283.5138242490539,"[283.5548315121938, 283.43180972277423, 283.5548315121938]",0.326054026727356,"[0.3260338530286417, 0.3260943741247846, 0.3260338530286417]",0.4472114929554501,0.4526051787052549,0.4365288890760957,"[0.4365288890760957, 0.4526051787052549, 0.4525004110849998]",0.007228682636952367,0.0073365284465545,0.0070129910177481,"[0.0073365284465545, 0.0070129910177481, 0.0073365284465545]",0.601,0.3286633238390801,"[0.3286429886972629, 0.3287039941227145, 0.3286429886972629]",Kite,Kite,1,"['Kite', 'Kite', 'Kite']"
20231002_13,2023-10-02 19:22:40.000000,2023-10-02 19:22:56.000000,5,282.78137467730187,"[283.4015161879427, 282.9569635008072, 282.9569635008072, 282.5373039382113, 282.0541262587409]",0.3251242181356261,"[0.3243636656536096, 0.3260971126620268, 0.3260971126620268, 0.3255049157291509, 0.3235582839713163]",0.3321256572133014,0.3657485841391887,0.3054341356371079,"[0.3657485841391887, 0.3353836399445645, 0.3054341356371079, 0.3193069656416684, 0.3347549607039773]",0.007733773816990639,0.0080218400543825,0.0069095729142389,"[0.007807168412856, 0.0080218400543825, 0.0080218400543825, 0.0079084476490933, 0.0069095729142389]",0.601,0.3277260743121862,"[0.3269594353928557, 0.328706754575519, 0.328706754575519, 0.3281098184963058, 0.3261476085207314]",Kite,Kite,1,"['Kite', 'Kite', 'Kite', 'Kite', 'Kite']"
20231002_14,2023-10-02 22:40:20.000000,2023-10-02 22:40:20.000000,1,287.3333443416469,[287.3333443416469],0.329910533461545,[0.329910533461545],0.5260227508100876,0.5260227508100876,0.5260227508100876,[0.5260227508100876],0.0062779105629992,0.0062779105629992,0.0062779105629992,[0.0062779105629992],1.708,0.3318803375589865,[0.3318803375589865],Kite,Kite,1,['Kite']
20231002_15,2023-10-02 22:40:32.000000,2023-10-02 22:40:36.000000,2,286.440190642413,"[287.1308515811812, 285.74952970364467]",0.3326556171141116,"[0.3335753422549848, 0.3317358919732384]",0.38300190908967646,0.4286574367161948,0.3373463814631582,"[0.4286574367161948, 0.3373463814631582]",0.00712071763211845,0.0074477752144079,0.006793660049829,"[0.006793660049829, 0.0074477752144079]",1.708,0.33464181134305304,"[0.3355670279071069, 0.3337165947789991]",Kite,Kite,1,"['Kite', 'Kite']"
20231002_16,2023-10-02 22:53:24.000000,2023-10-02 22:53:36.000000,4,281.3351844586529,"[281.95852361545184, 281.19571885815697, 281.0277903104593, 281.1587050505435]",0.3237064694408907,"[0.3259051082695338, 0.3226044231131985, 0.3235687376479802, 0.3227476087328504]",0.36274143257807795,0.4162938150233794,0.3030224060594569,"[0.3999107339616682, 0.4162938150233794, 0.3317387752678073, 0.3030224060594569]",0.00713443890126515,0.007412968171788,0.0069028828035843,"[0.007412968171788, 0.0072835910820688, 0.0069383135476195, 0.0069028828035843]",1.522,0.32574946891050877,"[0.3279619839461011, 0.3246404672690507, 0.3256108678548358, 0.3247845565720474]",Kite,Kite,1,"['Kite', 'Kite', 'Kite', 'Kite']"
20231002_2,2023-10-02 06:54:36.000000,2023-10-02 06:55:03.999999,7,282.9537228705006,"[283.896769836071, 283.64298903193543, 284.06623846398014, 282.256567125947, 282.256567125947, 282.2784642548117, 282.2784642548117]",0.32827779284385883,"[0.3307108654797893, 0.3324665990886101, 0.33409219040695, 0.3258276075979044, 0.3258276075979044, 0.3245098398679268, 0.3245098398679268]",0.41909014936098365,0.4603775619129458,0.31468122804897,"[0.31468122804897, 0.3969114357835646, 0.4428400378600255, 0.4573536688999245, 0.4603775619129458, 0.4546816426368593, 0.4067854703845956]",0.006193367644617085,0.0077566054422577,0.0043547220653098,"[0.0043547220653098, 0.0048555456476013, 0.0043648272729011, 0.0077566054422577, 0.0077566054422577, 0.007132633820996, 0.007132633820996]",0.114,0.3311996173499385,"[0.3336543454600061, 0.3354257059116907, 0.3370657657461907, 0.3287276243196864, 0.3287276243196864, 0.3273981278461547, 0.3273981278461547]",Kite,Kite,1,"['Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite']"
20231002_3,2023-10-02 08:11:56.000000,2023-10-02 08:12:04.000000,3,281.1986796102785,"[281.3497846613516, 281.3497846613516, 280.89646950813227]",0.3236342760218982,"[0.3238718718584847, 0.3238718718584847, 0.3231590843487252]",0.3744514974743278,0.3891280307710307,0.360579543222172,"[0.360579543222172, 0.3736469184297807, 0.3891280307710307]",0.0076345555847127005,0.007647719409097,0.0076082279359441,"[0.007647719409097, 0.007647719409097, 0.0076082279359441]",0.314,0.32639534969240297,"[0.3266349725689454, 0.3266349725689454, 0.325916103939318]",Kite,Kite,1,"['Kite', 'Kite', 'Kite']"
20231002_4,2023-10-02 08:53:44.000000,2023-10-02 08:54:16.000000,8,281.7872636711315,"[282.84381056923826, 282.6889136000553, 282.256567125947, 282.0532921105204, 281.4708325109124, 281.4708325109124, 280.6469875955639, 280.8668733459024]",0.3234826509196547,"[0.3238856540448383, 0.3253273983971176, 0.3258276075979044, 0.3247624931987037, 0.3228241379684436, 0.3228241379684436, 0.3236477837916427, 0.3187619943901439]",0.4577093283022361,0.5458836747983208,0.3573035709904756,"[0.3683163066515829, 0.4278144065655767, 0.5020513281968795, 0.5345777929746659, 0.5458836747983208, 0.5136627147844324, 0.4120648314559551, 0.3573035709904756]",0.007943726987144663,0.0097485386000298,0.0069665840341189,"[0.0078212765528003, 0.0076448737824363, 0.0077566054422577, 0.0069665840341189, 0.0072751679869527, 0.0072751679869527, 0.0097485386000298, 0.0090616015116089]",0.525,0.3261166423405315,"[0.32652292696094, 0.3279764108678575, 0.3284806930745375, 0.3274069058696027, 0.3254527673785322, 0.3254527673785322, 0.3262831198242533, 0.3213575473699968]",Kite,Kite,1,"['Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite']"
20231002_5,2023-10-02 08:56:12.000001,2023-10-02 08:56:20.000000,3,284.7236402398732,"[284.7531867960065, 284.5612432018609, 284.8564907217522]",0.32062087287568203,"[0.3217777184795158, 0.3196106855863878, 0.3204742145611425]",0.3267924393591236,0.3306290850032011,0.3220910086014238,"[0.3306290850032011, 0.3276572244727459, 0.3220910086014238]",0.008484263029541967,0.0095948969100843,0.007762959138484,"[0.0095948969100843, 0.007762959138484, 0.0080949330400576]",0.525,0.3232315619686137,"[0.3243978273091385, 0.3222131491233401, 0.3230837094733625]",Kite,Kite,1,"['Kite', 'Kite', 'Kite']"
20231002_6,2023-10-02 08:59:28.000000,2023-10-02 08:59:28.000000,1,283.1067184049166,[283.1067184049166],0.321979440969453,[0.321979440969453],0.4013049712151688,0.4013049712151688,0.4013049712151688,[0.4013049712151688],0.0071161417365124,0.0071161417365124,0.0071161417365124,[0.0071161417365124],0.248,0.3247655896108132,[0.3247655896108132],Kite,Kite,1,['Kite']
20231002_7,2023-10-02 11:21:44.000000,2023-10-02 11:21:56.000000,3,281.9560555278151,"[281.057252569936, 281.057252569936, 283.7536614435733]",0.3366077257563229,"[0.3360751345084637, 0.3360751345084637, 0.3376729082520412]",0.621271232698778,0.644130198030399,0.5919436213687738,"[0.6277398786971615, 0.644130198030399, 0.5919436213687738]",0.009570841242277533,0.0099993442299901,0.0087138352668524,"[0.0099993442299901, 0.0099993442299901, 0.0087138352668524]",1.165,0.3389524938890256,"[0.3384161926758561, 0.3384161926758561, 0.3400250963153645]",Kite,Kite,1,"['Kite', 'Kite', 'Kite']"
20231002_8,2023-10-02 13:05:00.000000,2023-10-02 13:05:44.000000,11,284.6891267628,"[287.0362663523491, 286.07269480949185, 286.05184333139414, 286.53294384545654, 285.4913674706486, 285.2285035149514, 284.354572477318, 283.0274135017532, 282.477996923231, 282.82879524097564, 282.477996923231]",0.3302050462553813,"[0.3324043392853278, 0.3319288543836007, 0.333118495754733, 0.3327161964965952, 0.3313501841150826, 0.3316694507078475, 0.3339939622132437, 0.32606222013013, 0.3263212628953871, 0.3263692799318595, 0.3263212628953871]",0.4155427252900568,0.4956847528337045,0.3463942075600937,"[0.3814547568948129, 0.3979003121825044, 0.4100022739681824, 0.3463942075600937, 0.3536314935210629, 0.3477026931249647, 0.4389749263682988, 0.4618399177670693, 0.466732079995597, 0.4956847528337045, 0.4706525639743343]",0.007147220282181909,0.0079995170775989,0.0043980563975606,"[0.0064516159419002, 0.0066342122967355, 0.0075408682302295, 0.0068811389707639, 0.0079995170775989, 0.0075154605837124, 0.0043980563975606, 0.007686492900201, 0.0079598889518698, 0.0075922828015594, 0.0079598889518698]",1.066,0.3325652307474811,"[0.33478024351691, 0.3343013600235986, 0.3354995045146776, 0.3350943297690782, 0.3337185536323613, 0.3340401022255669, 0.3363812284861553, 0.3283927932214194, 0.3286536875292992, 0.328702047773927, 0.3286536875292992]",Kite,Kite,1,"['Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite']"
20231002_9,2023-10-02 19:09:24.000000,2023-10-02 19:09:28.000000,2,283.3376232595824,"[283.5548315121938, 283.12041500697103]",0.32545838480001105,"[0.3260338530286417, 0.3248829165713804]",0.36727674204546534,0.3771143114888823,0.3574391726020484,"[0.3771143114888823, 0.3574391726020484]",0.0073786939301973,0.0074208594138401,0.0073365284465545,"[0.0073365284465545, 0.0074208594138401]",0.601,0.3280629151963038,"[0.3286429886972629, 0.3274828416953448]",Kite,Kite,1,"['Kite', 'Kite']"
20231003_1,2023-10-03 01:20:56.000000,2023-10-03 01:20:56.000000,1,286.2565274813616,[286.2565274813616],0.3337721955392378,[0.3337721955392378],0.5586487180047395,0.5586487180047395,0.5586487180047395,[0.5586487180047395],0.0083438704956803,0.0083438704956803,0.0083438704956803,[0.0083438704956803],0.948,0.3362302273996604,[0.3362302273996604],Kite,Kite,1,['Kite']
20231003_2,2023-10-03 01:21:16.000000,2023-10-03 01:21:16.000000,1,284.6017139481935,[284.6017139481935],0.3279966606919447,[0.3279966606919447],0.615210339241531,0.615210339241531,0.615210339241531,[0.615210339241531],0.0076254168066693,0.0076254168066693,0.0076254168066693,[0.0076254168066693],0.948,0.3304121592052061,[0.3304121592052061],Kite,Kite,1,['Kite']
20231003_3,2023-10-03 01:21:28.000000,2023-10-03 01:21:56.000000,8,281.64335533863084,"[283.6894467577704, 282.2083758600718, 282.2083758600718, 281.23909246417287, 280.9939908715714, 280.9939908715714, 280.9939908715714, 280.8195791522459]",0.32631873947171863,"[0.3314512295462004, 0.3278415649233948, 0.3278415649233948, 0.3243405630837167, 0.3245058193999535, 0.3245058193999535, 0.3245058193999535, 0.3255575350971818]",0.5980073667669612,0.6229335208027527,0.55253400669126,"[0.55253400669126, 0.602872462025266, 0.5928328786281079, 0.6212236601611467, 0.6182240227212616, 0.6229335208027527, 0.5873512165376884, 0.5860871665682061]",0.0077904329775736626,0.0083124495963846,0.0074218022261672,"[0.0074218022261672, 0.0078546593851935, 0.0078546593851935, 0.0083124495963846, 0.0076356434356522, 0.0076356434356522, 0.0076356434356522, 0.0079729629206939]",0.948,0.32872188110243045,"[0.3338921688853343, 0.3302559212494231, 0.3302559212494231, 0.3267291366328081, 0.3268956099626124, 0.3268956099626124, 0.3268956099626124, 0.3279550709146177]",Kite,Kite,1,"['Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite']"
20231003_4,2023-10-03 01:33:28.000000,2023-10-03 01:33:36.000000,3,283.1144227364209,"[283.1144227364209, 283.1144227364209, 283.1144227364209]",0.3231254308106824,"[0.3231254308106824, 0.3231254308106824, 0.3231254308106824]",0.6774738002915504,0.6868083542564463,0.6705455996872381,"[0.6705455996872381, 0.6750674469309669, 0.6868083542564463]",0.0088765597663627,0.0088765597663627,0.0088765597663627,"[0.0088765597663627, 0.0088765597663627, 0.0088765597663627]",0.84,0.3255692022921378,"[0.3255692022921378, 0.3255692022921378, 0.3255692022921378]",Kite,Kite,1,"['Kite', 'Kite', 'Kite']"
20231003_5,2023-10-03 02:25:08.000000,2023-10-03 02:25:44.000000,10,282.10411627328483,"[282.8443016925007, 282.256567125947, 282.256567125947, 282.256567125947, 282.256567125947, 282.0532921105204, 282.0532921105204, 281.8766234761793, 281.8766234761793, 281.31076136315977]",0.32466461860295565,"[0.325312575812504, 0.3258276075979044, 0.3258276075979044, 0.3258276075979044, 0.3258276075979044, 0.3247624931987037, 0.3247624931987037, 0.3237532045827965, 0.3237532045827965, 0.3209917842624344]",0.6159826953639617,0.6584738810109227,0.5851185807770558,"[0.6170435726434783, 0.6108889865249876, 0.6584738810109227, 0.5877350229705356, 0.6226253459467451, 0.6453081872440002, 0.6324960585871436, 0.5931759489194903, 0.6069613690152579, 0.5851185807770558]",0.007341134618128011,0.0078242640767492,0.0067120278381868,"[0.0072034365908887, 0.0077566054422577, 0.0077566054422577, 0.0077566054422577, 0.0077566054422577, 0.0069665840341189, 0.0069665840341189, 0.0067120278381868, 0.0067120278381868, 0.0078242640767492]",0.523,0.3273094303004283,"[0.3279626659564382, 0.3284818933394263, 0.3284818933394263, 0.3284818933394263, 0.3284818933394263, 0.3274081022108848, 0.3274081022108848, 0.3263905916385816, 0.3263905916385816, 0.3236066759912068]",Kite,Kite,1,"['Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite']"
20231003_6,2023-10-03 03:34:28.000000,2023-10-03 03:34:56.000000,8,285.33156104764714,"[287.9006383585368, 285.83559599400826, 285.83559599400826, 285.83559599400826, 285.6150816966349, 284.3440022801099, 283.64298903193543, 283.64298903193543]",0.33434996622781277,"[0.3413788132375832, 0.3348402973964917, 0.3348402973964917, 0.3348402973964917, 0.333793379515811, 0.3301734467024129, 0.3324665990886101, 0.3324665990886101]",0.5981179090205888,0.6725613412011247,0.3762217708543491,"[0.3762217708543491, 0.5353302989185699, 0.6040394718733552, 0.6558632803859576, 0.6583367099211715, 0.649309731291637, 0.6725613412011247, 0.6332806677185455]",0.00669535675127325,0.0083014717990186,0.0046913813738484,"[0.0046913813738484, 0.0083014717990186, 0.0083014717990186, 0.0083014717990186, 0.0078358145700586, 0.0064201513740206, 0.0048555456476013, 0.0048555456476013]",0.649,0.33699610940006225,"[0.3440805847555853, 0.3374903211926538, 0.3374903211926538, 0.3374903211926538, 0.3364351176984493, 0.3327865356807272, 0.3350978367438874, 0.3350978367438874]",Kite,Kite,1,"['Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite']"
20231003_7,2023-10-03 03:35:08.000000,2023-10-03 03:35:44.000000,10,282.27658888270264,"[283.0274135017532, 282.256567125947, 282.0532921105204, 282.0532921105204, 282.0532921105204, 281.645728661282, 282.011404413856, 282.0532921105204, 282.2784642548117, 283.33314242729466]",0.3253679044266722,"[0.32606222013013, 0.3258276075979044, 0.3247624931987037, 0.3247624931987037, 0.3247624931987037, 0.3238346858432621, 0.3264621481756043, 0.3247624931987037, 0.3245098398679268, 0.3279325698570793]",0.6410720475142585,0.7140972729951935,0.4934413469795909,"[0.6489686270790112, 0.6525398891888253, 0.6854355963692992, 0.7068478025300514, 0.7140972729951935, 0.7000267016944665, 0.675925033411939, 0.5984876614856214, 0.5349505434085869, 0.4934413469795909]",0.00723578495937534,0.0077566054422577,0.0069665840341189,"[0.007686492900201, 0.0077566054422577, 0.0069665840341189, 0.0069665840341189, 0.0069665840341189, 0.0076399573093709, 0.0070751082117756, 0.0069665840341189, 0.007132633820996, 0.0072007157726766]",0.649,0.3279429609415011,"[0.3286427716619879, 0.3284063023377391, 0.3273327583124586, 0.3273327583124586, 0.3273327583124586, 0.3263976080189378, 0.3290458648546847, 0.3273327583124586, 0.3270781054095156, 0.3305279238823113]",Kite,Kite,1,"['Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite']"
20231003_8,2023-10-03 06:45:04.000000,2023-10-03 06:46:08.000000,14,283.82328850293845,"[287.5263335815972, 287.4753403273321, 286.05184333139414, 285.4307608419335, 284.3910236662997, 283.18336202932653, 282.6889136000553, 282.256567125947, 282.256567125947, 282.19612386530224, 282.477996923231, 282.477996923231, 282.9569635008072, 282.1562461987341]",0.32773494373038975,"[0.3343807164355337, 0.3348500523324051, 0.333118495754733, 0.3286273451296587, 0.3274398493642836, 0.3236080942237028, 0.3253273983971176, 0.3258276075979044, 0.3258276075979044, 0.3250837597165085, 0.3263212628953871, 0.3263212628953871, 0.3260971126620268, 0.3254586472229038]",0.6407981137064097,0.709199768227645,0.5166890629647647,"[0.5166890629647647, 0.6080100467487177, 0.6568405436470667, 0.6813363525738141, 0.6924470652999323, 0.702895114835718, 0.709199768227645, 0.6850503165277336, 0.680387205884107, 0.6519904125148558, 0.6467345071099851, 0.6194896297193452, 0.599388487698603, 0.5207150781374473]",0.0070125443399580425,0.0080218400543825,0.0039529894912267,"[0.0043077454957425, 0.0039529894912267, 0.0075408682302295, 0.0061759343458314, 0.0066397800434806, 0.0078842242855732, 0.0076448737824363, 0.0077566054422577, 0.0077566054422577, 0.0071981268109638, 0.0079598889518698, 0.0079598889518698, 0.0080218400543825, 0.0073762494312911]",0.52,0.3304065781439484,"[0.3371065259543212, 0.3375796877902863, 0.3358340158848763, 0.3313062542337397, 0.3301090782233574, 0.3262460873262797, 0.3279794069481077, 0.3284836937614298, 0.3284836937614298, 0.3277337821702086, 0.3289813732452448, 0.3289813732452448, 0.3287553957807982, 0.3281117256899539]",Kite,Kite,1,"['Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite']"
20231004_1,2023-10-04 21:17:28.000000,2023-10-04 21:19:08.000000,25,282.7342873137497,"[287.1649535883872, 286.8879191069293, 286.05184333139414, 286.05184333139414, 285.83178674384726, 284.0817891481481, 282.256567125947, 282.256567125947, 282.0532921105204, 281.8752016845205, 281.4708325109124, 281.4708325109124, 281.23909246417287, 281.4708325109124, 281.4708325109124, 282.0532921105204, 282.0532921105204, 282.0532921105204, 282.0532921105204, 282.051078021788, 281.4712137615231, 281.4712137615231, 281.4712137615231, 281.23909246417287, 280.8060168262721]",0.3258263799136967,"[0.3320756833370289, 0.3333477142094765, 0.333118495754733, 0.333118495754733, 0.3320871044372122, 0.3318840441736348, 0.3258276075979044, 0.3258276075979044, 0.3247624931987037, 0.3223138237272757, 0.3228241379684436, 0.3228241379684436, 0.3243405630837167, 0.3228241379684436, 0.3228241379684436, 0.3247624931987037, 0.3247624931987037, 0.3247624931987037, 0.3247624931987037, 0.3233141755238943, 0.3213929676151955, 0.3213929676151955, 0.3213929676151955, 0.3243405630837167, 0.3247756988483066]",0.6943526430017728,0.8567716169981016,0.4682125024741014,"[0.4682125024741014, 0.4821858922923829, 0.536290423056213, 0.604859023464284, 0.6560170708485026, 0.6754366021955093, 0.8173054494945408, 0.8342916063913858, 0.8347134610840181, 0.8506478145213449, 0.8567716169981016, 0.8113537363015602, 0.7076359552413448, 0.6735513802498554, 0.6315163796042913, 0.6393538794427658, 0.6823747002917671, 0.7228621958320446, 0.7152030335724116, 0.7322734095028615, 0.7473337151765828, 0.7203250354850805, 0.6859267318609124, 0.6603288157371751, 0.6120456439252832]",0.0072350780766212795,0.0086018954358791,0.0052268641474425,"[0.0077221290240319, 0.0076074268510267, 0.0075408682302295, 0.0075408682302295, 0.0070270374773736, 0.0052268641474425, 0.0077566054422577, 0.0077566054422577, 0.0069665840341189, 0.0063171780505212, 0.0072751679869527, 0.0072751679869527, 0.0083124495963846, 0.0072751679869527, 0.0072751679869527, 0.0069665840341189, 0.0069665840341189, 0.0069665840341189, 0.0069665840341189, 0.0066484642178676, 0.0068575060184135, 0.0068575060184135, 0.0068575060184135, 0.0083124495963846, 0.0086018954358791]",1.145,0.32810800772564436,"[0.3344010724444854, 0.3356820108247199, 0.3354511872476364, 0.3354511872476364, 0.3344125735219248, 0.3342080913110361, 0.3281092440068185, 0.3281092440068185, 0.3270366710505888, 0.3245708545563515, 0.3250847423177659, 0.3250847423177659, 0.3266117863329533, 0.3250847423177659, 0.3250847423177659, 0.3270366710505888, 0.3270366710505888, 0.3270366710505888, 0.3270366710505888, 0.3255782114041924, 0.3236435500685544, 0.3236435500685544, 0.3236435500685544, 0.3266117863329533, 0.3270499691739117]",Kite,Kite,1,"['Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite']"
